0.340332031,-0.442936
0.340576172,0.014300
0.340820313,0.241277
0.341064453,-0.274340
0.341308594,0.163234
0.341552734,-0.043200
0.341796875,-0.058400
0.342041016,0.094100
0.342285156,-0.099500
0.342529297,0.061400
0.342773438,-0.029200
0.343017578,-0.011600
0.343261719,0.023500
